127.65,698
127.66,720
127.67,701
127.68,723
127.69,779
127.70,896
127.71,778
127.72,718
127.73,727
127.74,755
127.75,737
127.76,761
127.77,753
127.78,748
127.79,735
127.80,754
127.81,751
127.82,777
127.83,773
127.84,796
127.85,790
127.86,804
127.87,794
127.88,800
127.89,777
127.90,783
127.91,765
127.92,769
127.93,741
127.94,751
127.95,727
127.96,730
127.97,707
127.98,709
127.99,684
128.00,676
128.01,660
128.02,668
128.03,647
128.04,650
128.05,643
128.06,655
128.07,647
128.08,661
128.09,645
128.10,652
128.11,638
128.12,632
128.13,614
128.14,622
128.15,601
128.16,603
128.17,601
128.18,612
128.19,594
128.20,563
128.21,514
128.22,496
128.23,464
128.24,457
128.25,428
128.26,410
128.27,382
128.28,384
128.29,380
128.30,476
128.31,498
128.32,396
128.33,359
128.34,390
128.35,371
128.36,370
128.37,360
128.38,364
128.39,349
128.40,359
128.41,345
128.42,347
128.43,343
128.44,350
128.45,339
128.46,340
128.47,329
128.48,342
128.49,332
128.50,331
128.51,324
128.52,319
128.53,320
128.54,306
128.55,294
128.56,293
128.57,292
128.58,294
128.59,292
128.60,303
128.61,302
128.62,319
128.63,322
128.64,320
128.65,317
128.66,315
128.67,318
128.68,329
128.69,323
128.70,324
128.71,317
128.72,316
128.73,307
128.74,306
128.75,305
128.76,314
128.77,326
128.78,344
128.79,343
128.80,322
128.81,298
128.82,295
128.83,296
128.84,293
128.85,298
128.86,306
128.87,307
128.88,309
128.89,326
128.90,438
128.91,464
128.92,342
128.93,320
128.94,331
128.95,325
128.96,318
128.97,314
128.98,314
128.99,319
129.00,321
129.01,322
129.02,323
129.03,329
129.04,336
129.05,346
129.06,351
129.07,359
129.08,363
129.09,368
129.10,370
129.11,374
129.12,379
129.13,385
129.14,385
129.15,392
129.16,390
129.17,399
129.18,407
129.19,425
129.20,435
129.21,450
129.22,455
129.23,470
129.24,476
129.25,497
129.26,513
129.27,536
129.28,547
129.29,573
129.30,571
129.31,581
129.32,580
129.33,601
129.34,616
129.35,662
129.36,704
129.37,760
129.38,756
129.39,730
129.40,709
129.41,702
129.42,679
129.43,691
129.44,720
129.45,757
129.46,783
129.47,795
129.48,809
129.49,912
129.50,825
129.51,705
129.52,676
129.53,659
129.54,624
129.55,612
129.56,577
129.57,562
129.58,530
129.59,525
129.60,497
129.61,470
129.62,444
129.63,425
129.64,377
129.65,332
129.66,285
129.67,634
129.68,885
129.70,942
129.71,914
129.71,898
129.73,878
129.74,930
129.74,931
129.76,921
129.76,875
129.77,847
129.79,814
129.79,791
129.80,747
129.82,728
129.82,700
129.84,689
129.85,662
129.85,655
129.87,621
129.88,614
129.88,583
129.90,575
129.90,544
129.91,533
129.93,512
129.93,513
129.95,504
129.96,527
129.97,521
129.98,547
129.99,540
130.00,548
130.01,515
130.02,500
130.03,478
130.04,488
130.05,469
130.06,480
130.07,463
130.08,469
130.09,437
130.10,447
130.11,539
130.12,657
130.13,489
130.14,409
130.15,414
130.16,421
130.17,399
130.18,402
130.19,385
130.20,398
130.21,376
130.22,388
130.23,371
130.24,389
130.25,383
130.26,409
130.27,401
130.28,418
130.29,402
130.30,410
130.31,388
130.32,391
130.33,366
130.34,376
130.35,352
130.36,349
130.37,320
130.38,324
130.39,304
130.40,312
130.41,288
130.42,295
130.43,278
130.44,291
130.45,274
130.46,287
130.47,272
130.48,286
130.49,267
130.50,279
130.51,261
130.52,274
130.53,255
130.54,266
130.55,249
130.56,263
130.57,248
130.58,261
130.59,246
130.60,263
130.61,248
130.62,268
130.63,258
130.64,279
130.65,282
130.66,308
130.67,319
130.68,345
130.69,330
130.70,331
130.71,292
130.72,299
130.73,288
130.74,301
130.75,284
130.76,298
130.77,283
130.78,297
130.79,286
130.80,397
130.81,485
130.82,374
130.83,299
130.84,345
130.85,332
130.86,345
130.87,333
130.88,354
130.89,347
130.90,368
130.91,359
130.92,379
130.93,374
130.94,395
130.95,394
130.96,416
130.97,414
130.98,438
130.99,431
131.00,445
131.01,432
131.02,449
131.03,439
131.04,447
131.05,427
131.06,436
131.07,426
131.08,443
131.09,435
131.10,452
131.11,448
131.12,470
131.13,464
131.14,482
131.15,477
131.16,493
131.17,485
131.18,502
131.19,491
131.20,505
131.21,493
131.22,509
131.23,501
131.24,517
131.25,511
131.26,529
131.27,522
131.28,538
131.29,532
131.30,548
131.31,542
131.32,559
131.33,557
131.34,586
131.35,589
131.36,620
131.37,622
131.38,629
131.39,600
131.40,594
131.41,580
131.42,587
131.43,577
131.44,587
131.45,581
131.46,588
131.47,573
131.48,614
131.49,734
131.50,734
131.51,605
131.52,613
131.53,633
131.54,640
131.55,637
131.56,648
131.57,643
131.58,654
131.59,651
131.60,664
131.61,662
131.62,674
131.63,679
131.64,694
131.65,696
131.66,709
131.67,712
131.68,720
131.69,709
131.70,711
131.71,698
131.72,701
131.73,692
131.74,678
131.75,656
131.76,652
131.77,639
131.78,639
131.79,632
131.80,651
131.81,650
131.82,685
131.83,717
131.84,757
131.85,785
131.86,816
131.87,836
131.88,872
131.89,896
131.90,922
131.91,924
131.92,925
131.93,942
131.94,960
131.95,944
131.96,943
131.97,945
131.98,943
131.99,951
132.00,968
132.01,971
132.02,952
132.03,913
132.04,882
132.05,854
132.06,836
132.07,810
132.08,791
132.09,774
132.10,798
132.11,826
132.12,892
132.13,936
132.14,794
132.15,711
132.16,719
132.17,712
132.18,699
132.19,683
132.20,677
132.21,672
132.22,659
132.23,653
132.24,646
132.25,631
132.26,628
132.27,633
132.28,634
132.29,633
132.30,621
132.31,614
132.32,606
132.33,600
132.35,594
132.35,583
132.37,563
132.38,547
132.38,524
132.40,506
132.40,490
132.41,480
132.43,465
132.43,452
132.45,442
132.46,438
132.46,428
132.48,416
132.49,399
132.49,390
132.51,388
132.51,385
132.52,382
132.54,379
132.54,365
132.55,363
132.57,359
132.57,370
132.59,373
132.60,386
132.60,402
132.62,412
132.63,399
132.64,370
132.65,339
132.66,337
132.67,326
132.68,328
132.69,327
132.70,332
132.71,324
132.72,336
132.73,401
132.74,529
132.75,462
132.76,446
132.77,522
132.78,611
132.79,671
132.80,775
132.81,924
132.82,1003
132.83,1004
132.84,1005
132.85,1005
132.86,1005
132.87,1004
132.88,1003
132.89,1001
132.90,948
132.91,862
132.92,822
132.93,770
132.94,736
132.95,684
132.96,646
132.97,592
132.98,556
132.99,509
133.00,486
133.01,447
133.02,434
133.03,404
133.04,391
133.05,363
133.06,349
133.07,320
133.08,314
133.09,287
133.10,284
133.11,265
133.12,266
133.13,240
133.14,236
133.15,207
133.16,216
133.17,216
133.18,227
133.19,222
133.20,237
133.21,239
133.22,242
133.23,207
133.24,214
133.25,183
133.26,182
133.27,147
133.28,127
133.29,88
133.30,80
133.31,52
133.32,78
133.33,124
133.34,260
133.35,176
133.36,96
133.37,108
133.38,148
133.39,145
133.40,136
133.41,113
133.42,119
133.43,102
133.44,97
133.45,68
133.46,55
133.47,0
133.48,0
133.49,0
133.50,0
133.51,0
133.52,0
133.53,0
133.54,0
133.55,0
133.56,0
133.57,0
133.58,0
133.59,0
133.60,0
133.61,0
133.62,0
133.63,0
133.64,0
133.65,0
133.66,33
133.67,47
133.68,77
133.69,85
133.70,128
133.71,134
133.72,165
133.73,172
133.74,188
133.75,183
133.76,205
133.77,187
133.78,226
133.79,264
133.80,270
133.81,261
133.82,269
133.83,229
133.84,229
133.85,211
133.86,231
133.87,214
133.88,240
133.89,238
133.90,268
133.91,241
133.92,302
133.93,422
133.94,473
133.95,320
133.96,322
133.97,329
133.98,344
133.99,327
134.00,356
134.01,355
134.02,391
134.03,391
134.04,422
134.05,416
134.06,424
134.07,397
134.08,404
134.09,393
134.10,417
134.11,403
134.12,422
134.13,403
134.14,414
134.15,384
134.16,389
134.17,364
134.18,384
134.19,377
134.20,410
134.21,411
134.22,447
134.23,450
134.24,490
134.25,495
134.26,530
134.27,533
134.28,568
134.29,564
134.30,597
134.31,597
134.32,631
134.33,631
134.34,674
134.35,675
134.36,711
134.37,716
134.38,752
134.39,757
134.40,799
134.41,800
134.42,817
134.43,783
134.44,796
134.45,785
134.46,808
134.47,809
134.48,843
134.49,840
134.50,871
134.51,862
134.52,961
134.53,1002
134.54,996
134.55,899
134.56,940
134.57,949
134.58,967
134.59,966
134.60,990
134.61,986
134.62,997
134.63,999
134.64,1000
134.65,1000
134.66,1002
134.67,1002
134.68,1002
134.69,1002
134.70,1004
134.71,1003
134.72,1004
134.73,1002
134.74,1004
134.75,1003
134.76,1004
134.77,1003
134.78,1003
134.79,1002
134.80,1001
134.81,1001
134.82,1000
134.83,998
134.84,998
134.85,994
134.86,996
134.87,986
134.88,990
134.89,975
134.90,977
134.91,961
134.92,971
134.93,957
134.94,966
134.95,948
134.96,954
134.97,939
134.98,957
134.99,951
135.01,974
135.01,971
135.02,980
135.04,953
135.04,935
135.05,899
135.07,901
135.07,874
135.09,862
135.10,837
135.10,831
135.12,803
135.13,798
135.13,851
135.15,949
135.15,811
135.16,726
135.18,725
135.18,730
135.20,709
135.21,699
135.21,682
135.23,671
135.24,654
135.24,652
135.26,635
135.27,633
135.28,615
135.29,616
135.30,604
135.31,608
135.32,592
135.33,589
135.34,571
135.35,563
135.36,539
135.37,523
135.38,497
135.39,484
135.40,461
135.41,451
135.42,436
135.43,427
135.44,414
135.45,414
135.46,401
135.47,400
135.48,394
135.49,394
135.50,388
135.51,390
135.52,380
135.53,379
135.54,369
135.55,366
135.56,359
135.57,353
135.58,343
135.59,336
135.60,326
135.61,323
135.62,328
135.63,332
135.64,341
135.65,347
135.66,342
135.67,319
135.68,281
135.69,258
135.70,245
135.71,233
135.72,224
135.73,217
135.74,209
135.75,197
135.76,195
135.77,292
135.78,416
135.79,282
135.80,183
135.81,204
135.82,207
135.83,195
135.84,192
135.85,186
135.86,187
135.87,183
135.88,184
135.89,181
135.90,182
135.91,184
135.92,191
135.93,191
135.94,198
135.95,196
135.96,200
135.97,194
135.98,196
135.99,184
136.00,182
136.01,168
136.02,164
136.03,151
136.04,151
136.05,142
136.06,142
136.07,139
136.08,144
136.09,138
136.10,146
136.11,143
136.12,151
136.13,148
136.14,155
136.15,152
136.16,162
136.17,158
136.18,167
136.19,163
136.20,170
136.21,164
136.22,174
136.23,170
136.24,181
136.25,176
136.26,188
136.27,181
136.28,191
136.29,187
136.30,212
136.31,221
136.32,246
136.33,257
136.34,280
136.35,265
136.36,254
136.37,232
136.38,242
136.39,232
136.40,245
136.41,237
136.42,253
136.43,243
136.44,256
136.45,296
136.46,445
136.47,400
136.48,293
136.49,294
136.50,331
136.51,321
136.52,337
136.53,332
136.54,356
136.55,349
136.56,373
136.57,367
136.58,391
136.59,392
136.60,418
136.61,420
136.62,447
136.63,448
136.64,473
136.65,464
136.66,483
136.67,475
136.68,491
136.69,476
136.70,490
136.71,474
136.72,489
136.73,478
136.74,496
136.75,489
136.76,514
136.77,504
136.78,526
136.79,521
136.80,546
136.81,537
136.82,561
136.83,550
136.84,573
136.85,563
136.86,588
136.87,575
136.88,597
136.89,585
136.90,609
136.91,595
136.92,618
136.93,606
136.94,630
136.95,618
136.96,643
136.97,630
136.98,659
136.99,664
137.00,699
137.01,704
137.02,737
137.03,716
137.04,712
137.05,679
137.06,692
137.07,670
137.08,687
137.09,673
137.10,696
137.11,677
137.12,689
137.13,707
137.14,864
137.15,835
137.16,721
137.17,702
137.18,749
137.19,732
137.20,752
137.21,738
137.22,762
137.23,749
137.24,772
137.25,759
137.26,784
137.27,772
137.28,799
137.29,791
137.30,821
137.31,807
137.32,831
137.33,812
137.34,828
137.35,806
137.36,822
137.37,799
137.38,809
137.39,782
137.40,792
137.41,769
137.42,785
137.43,761
137.44,778
137.45,758
137.46,776
137.47,755
137.48,774
137.49,755
137.50,772
137.51,749
137.52,766
137.53,747
137.54,763
137.55,738
137.56,755
137.57,732
137.58,745
137.59,722
137.60,738
137.61,713
137.62,729
137.63,708
137.64,722
137.65,698
137.66,732
137.68,720
137.68,750
137.70,740
137.71,758
137.71,711
137.73,698
137.74,665
137.74,673
137.76,646
137.76,654
137.77,628
137.79,641
137.79,607
137.80,619
137.82,704
137.82,801
137.84,642
137.85,601
137.85,610
137.87,627
137.88,600
137.88,611
137.90,591
137.90,603
137.91,582
137.93,597
137.94,576
137.95,592
137.96,576
137.97,591
137.98,575
137.99,590
138.00,572
138.01,583
138.02,561
138.03,568
138.04,543
138.05,550
138.06,522
138.07,526
138.08,500
138.09,503
138.10,477
138.11,486
138.12,467
138.13,479
138.14,459
138.15,471
138.16,450
138.17,462
138.18,439
138.19,449
138.20,430
138.21,439
138.22,419
138.23,429
138.24,411
138.25,418
138.26,399
138.27,407
138.28,389
138.29,398
138.30,378
138.31,384
138.32,365
138.33,390
138.34,382
138.35,409
138.36,403
138.37,414
138.38,376
138.39,355
138.40,321
138.41,323
138.42,300
138.43,307
138.44,289
