57363.008,61.4125
57364.023,59.0551
57364.969,63.4921
57365.914,63.4921
57366.898,60.9756
57367.844,63.4921
57368.797,62.9591
57369.766,61.9195
57370.664,66.8151
57371.578,65.6455
57372.531,62.9591
57373.484,62.9591
57374.43,63.4921
57375.305,68.5714
57376.195,67.3401
57377.125,64.5161
57377.992,69.2042
57378.805,73.8916
57379.648,71.09
57380.531,67.9502
57381.438,66.2252
57382.367,64.5161
57383.367,60
57384.344,61.4125
57385.273,64.5161
57386.203,64.5161
57387.219,59.0551
57388.219,60
57389.188,61.9195
57390.156,61.9195
57391.141,60.9756
57392.109,61.9195
57393.117,59.5238
57394.156,57.7478
57395.141,60.9756
57396.125,60.9756
57397.141,59.0551
57398.164,58.651
57399.141,61.4125
57400.141,60
57401.109,61.9195
57402.086,61.4125
57403.117,58.1959
57404.086,61.9195
57405.055,61.9195
57406.055,60
57407.039,60.9756
57408.047,59.5238
57409.086,57.7478
57410.07,60.9756
57410.977,66.2252
57411.906,64.5161
57412.828,65.0759
57413.719,67.3401
57414.633,65.6455
57415.641,59.5238
57416.648,59.5238
57417.625,61.4125
57418.695,56.0748
57419.758,56.4972
57420.75,60.4839
57421.742,60.4839
57422.742,60
57423.727,60.9756
57424.797,56.0748
57425.875,55.6586
57426.867,60.4839
57427.898,58.1959
57428.977,55.6586
57430.016,57.7478
57431.086,56.0748
57432.141,56.872
57433.148,59.5238
57434.141,60.4839
57435.117,61.4125
57436.039,65.0759
57436.992,62.9591
57437.984,60.4839
57438.938,62.9591
57439.953,59.0551
57440.984,58.1959
57441.922,63.9659
57442.891,61.9195
57443.852,62.435
57444.789,63.9659
57445.75,62.435
57446.805,56.872
57447.781,61.4125
57448.781,60
57449.781,60
57450.727,63.4921
57451.719,60.4839
57452.758,57.7478
57453.742,60.9756
57454.773,58.1959
57455.766,60.4839
57456.695,64.5161
57457.688,60.4839
57458.672,60.9756
57459.625,62.9591
57460.609,60.9756
57461.602,60.4839
57462.531,64.5161
57463.516,60.9756
57464.492,61.4125
57465.398,66.2252
57466.328,64.5161
57467.352,58.651
57468.391,57.7478
57469.352,62.435
57470.344,60.4839
57471.305,62.435
57472.227,65.0759
57473.227,60
57474.289,56.4972
57475.289,60
57476.297,59.5238
57477.281,60.9756
57478.188,66.2252
57479.109,65.0759
57480.062,62.9591
57481,63.9659
57481.906,66.2252
57482.859,62.9591
57483.844,60.9756
57484.797,62.9591
57485.781,60.9756
57486.805,58.651
57487.797,60.4839
57488.844,57.3066
57489.922,55.6586
57490.969,57.3066
57492.023,56.872
57493.062,57.7478
