32563.836	41.7246
32565.156	45.4545
32566.594	41.7246
32567.992	42.9185
32569.344	44.3787
32570.867	39.3959
32572.289	42.1941
32573.758	40.8441
32575.234	40.6229
32576.648	42.4328
32578.203	38.5852
32579.648	41.5225
32581.109	41.0678
32582.602	40.2145
32583.977	43.6364
32585.414	41.7246
32586.914	40
32588.305	43.1344
32589.82	39.5778
32591.281	41.0678
32592.57	46.5477
32594.062	40.2145
32595.508	41.5225
32596.875	43.8917
32598.406	39.1901
32599.828	42.1941
32601.273	41.5225
32602.773	40
32604.125	44.3787
32605.656	39.1901
32607.094	41.7246
32608.508	42.4328
32609.992	40.4313
32611.359	43.8917
32612.789	41.958
32614.242	41.2939
32615.555	45.7317
32616.93	43.6364
32618.391	41.0678
32619.789	42.9185
32621.156	43.8917
32622.703	38.7847
32624.125	42.1941
32625.438	45.7317
32627	38.4123
32628.305	45.977
32629.656	44.3787
32631.094	41.7246
32632.469	43.6364
32634.055	37.831
32635.469	42.4328
32636.992	39.3959
32638.5	39.7878
32639.914	42.4328
32641.43	39.5778
32642.852	42.1941
32644.242	43.1344
32645.75	39.7878
32647.039	46.5477
32648.484	41.5225
32650.023	38.9864
32651.445	42.1941
32652.852	42.6743
32654.359	39.7878
32655.781	42.1941
32657.234	41.2939
32658.82	37.831
32660.211	43.1344
32661.711	40
32663.18	40.8441
32664.594	42.4328
32666.117	39.3959
32667.562	41.5225
32668.984	42.1941
32670.461	40.6229
32671.781	45.4545
32673.203	42.1941
32674.68	40.6229
32676.062	43.3839
32677.555	40.2145
32678.938	43.3839
32680.305	43.8917
32681.758	41.2939
32683.102	44.6429
32684.461	44.1501
32685.984	39.3959
32687.336	44.3787
32688.008	89.2857
32689.625	37.1058
32691.039	42.4328
32692.539	40
32694.031	40.2145
32695.227	50.2092
32696.383	51.9031
32697.641	47.6948
32699.141	40
32700.734	37.6412
32702.086	44.3787
32703.656	38.2166
32705.141	40.4313
32706.578	41.7246
32708.203	36.9231
32709.594	43.1344
32711.086	40.2145
32712.547	41.0678
32714.086	38.9864
32715.602	39.5778
32717.055	41.2939
32718.602	38.7847
32719.992	43.1344
32721.477	40.4313
32722.961	40.4313
32724.375	42.4328
32725.867	40.2145
32727.328	41.0678
32728.797	40.8441
32730.312	39.5778
32731.719	42.6743
32733.141	42.1941
32734.633	40.2145
32736.094	41.0678
32737.664	38.2166
32739.102	41.7246
32740.484	43.3839
32741.984	40
32743.391	42.6743
32744.812	42.1941
32746.336	39.3959
32747.75	42.4328
32749.312	38.4123
32750.742	41.958
32752.117	43.6364
32753.617	40
32754.922	45.977
32756.195	47.1328
32757.562	43.8917
32758.711	52.2648
32760.102	43.1344
32761.422	45.4545
32762.695	47.1328
32764.07	43.6364
32765.344	47.1328
32766.719	43.6364
32768.125	42.6743
32769.43	45.977
32770.773	44.6429
32772.109	44.9102
32773.508	42.9185
32774.961	41.2939
32776.414	41.2939
32777.773	44.1501
32779.242	40.8441
32780.641	42.9185
32782.102	41.0678
32783.664	38.4123
32785.086	42.1941
32786.586	40
32788.172	37.831
32789.531	44.1501
32790.977	41.5225
32792.406	41.958
32793.82	42.4328
32795.406	37.831
32796.766	44.1501
32798.141	43.6364
32799.758	37.1058
32801.234	40.6229
32802.781	38.7847
32804.336	38.5852
32805.867	39.1901
32807.344	40.6229
32808.781	41.7246
32810.141	44.1501
32811.641	40
32813.109	40.8441
32814.438	45.1807
32815.945	39.7878
32817.359	42.4328
32818.672	45.7317
32820.086	42.4328
32821.414	45.1807
32822.859	41.5225
32824.172	45.7317
32825.539	43.8917
32826.992	41.2939
32828.406	42.4328
32829.742	44.9102
32831.297	38.5852
32832.688	43.1344
32834.141	41.2939
32835.734	37.6412
32837.156	42.1941
32838.625	40.8441
32840.109	40.4313
32841.438	45.1807
32842.836	42.9185
32844.398	38.4123
32845.789	43.1344
32847.289	40
32848.773	40.4313
32850.125	44.3787
32851.633	39.7878
32853.148	39.5778
32854.547	42.9185
32855.969	42.1941
32857.312	44.6429
32858.734	42.1941
32860.266	39.1901
32861.719	41.2939
32863.234	39.5778
32864.836	37.4532
32866.266	41.958
32867.734	40.8441
32869.203	40.8441
32870.562	44.1501
32872.031	40.8441
32873.508	40.6229
32874.898	43.1344
32876.438	38.9864
32877.898	41.0678
32879.32	42.1941
32880.828	39.7878
32882.148	45.4545
32883.555	42.6743
32884.961	42.6743
32886.266	45.977
32887.773	39.7878
32889.188	42.4328
32890.648	41.0678
32892.203	38.5852
32893.641	41.7246
32895.086	41.5225
32896.648	38.4123
32898.008	44.1501
32899.523	39.5778
32901.016	40.2145
32902.383	43.8917
32903.836	41.2939
32905.188	44.3787
32906.625	41.7246
32908.094	40.8441
32909.445	44.3787
32910.867	42.1941
32912.312	41.5225
32913.672	44.1501
32915.008	44.9102
32916.43	42.1941
32917.758	45.1807
32919.141	43.3839
32920.523	43.3839
32921.82	46.2606
32923.25	41.958
32924.609	44.1501
32925.773	51.5464
32926.938	51.5464
32928.008	56.0748
32929.266	47.6948
32930.797	39.1901
32932.109	45.7317
32933.688	38.0228
32935.117	41.958
32936.625	39.7878
32938.195	38.2166
32939.594	42.9185
32941.164	38.2166
32942.68	39.5778
32944.062	43.3839
32945.578	39.5778
32947.039	41.0678
32948.547	39.7878
32950.094	38.7847
32951.508	42.4328
32952.992	40.4313
32954.516	39.3959
32955.938	42.1941
32957.555	37.1058
32959.078	39.3959
32960.492	42.4328
32961.977	40.4313
32963.43	41.2939
32964.906	40.6229
32966.438	39.1901
32967.852	42.4328
32969.297	41.5225
32970.891	37.6412
32972.312	42.1941
32973.727	42.4328
32975.188	41.0678
32976.523	44.9102
32977.984	41.0678
32979.367	43.3839
32980.727	44.1501
32982.094	43.8917
32983.312	49.2207
32984.617	45.977
32986.117	40
32987.5	43.3839
32989.094	37.6412
32990.469	43.6364
32991.914	41.5225
32993.305	43.1344
32994.695	43.1344
32996.344	36.4078
32997.82	40.6229
32999.312	40.2145
33000.891	38.0228
33002.258	43.8917
33003.633	43.6364
33005.18	38.7847
33006.484	45.977
33007.977	40.2145
33009.633	36.2319
33011.102	40.8441
33012.641	38.9864
33014.102	41.0678
33015.578	40.6229
33017.156	38.0228
33018.641	40.4313
33020.164	39.3959
33021.672	39.7878
33023.117	41.5225
33024.578	41.0678
33025.992	42.4328
33027.422	41.958
33028.891	40.8441
33030.219	45.1807
33031.609	43.1344
33033.172	38.4123
33034.594	42.1941
33036.062	40.8441
33037.547	40.4313
33038.984	41.7246
33040.664	35.7143
33042.141	40.6229
33043.578	41.7246
33045.07	40.2145
33046.477	42.6743
33047.906	41.958
33049.492	37.831
33050.812	45.4545
33052.242	41.958
33053.641	42.9185
33054.93	46.5477
33056.414	40.4313
33057.828	42.4328
33059.305	40.6229
33060.93	36.9231
33062.336	42.6743
33063.797	41.0678
33065.273	40.6229
33066.68	42.6743
33068.125	41.5225
33069.531	42.6743
33070.852	45.4545
33072.375	39.3959
33073.789	42.4328
33075.273	40.4313
33076.68	42.6743
33078.102	42.1941
33079.578	40.6229
33080.977	42.9185
33082.352	43.6364
33083.898	38.7847
33085.266	43.8917
33086.656	43.1344
33088.164	39.7878
33089.586	42.1941
33091.047	41.0678
33092.578	39.1901
33094.016	41.7246
33095.523	39.7878
33097.133	37.2902
33098.492	44.1501
33099.945	41.2939
33101.305	44.1501
33102.773	40.8441
33104.297	39.3959
33105.781	40.4313
33107.188	42.6743
33108.438	48
33109.93	40.2145
33111.203	47.1328
33112.766	38.4123
33114.102	44.9102
33115.422	45.4545
33117.023	37.4532
33118.477	41.2939
33119.906	41.958
33121.438	39.1901
33122.852	42.4328
33124.344	40.2145
33125.812	40.8441
33127.234	42.1941
33128.773	38.9864
33130.148	43.6364
33131.625	40.6229
33133.07	41.5225
33134.477	42.6743
33135.977	40
33137.414	41.7246
33138.922	39.7878
33140.453	39.1901
33141.867	42.4328
33143.383	39.5778
33144.797	42.4328
33146.297	40
33147.812	39.5778
33149.164	44.3787
33150.555	43.1344
33151.992	41.7246
33153.383	43.1344
33154.898	39.5778
33156.344	41.5225
33157.766	42.1941
33159.344	38.0228
33160.68	44.9102
33161.969	46.5477
33163.5	39.1901
33164.828	45.1807
33166.344	39.5778
33167.797	41.2939
33169.266	40.8441
33170.852	37.831
33172.25	42.9185
33173.711	41.0678
33175.281	38.2166
33176.75	40.8441
33178.266	39.5778
33179.68	42.4328
33181.086	42.6743
33182.469	43.3839
33183.688	49.2207
33185.125	41.7246
33186.602	40.6229
33188.047	41.5225
33189.594	38.7847
33191.07	40.6229
33192.539	40.8441
33194.031	40.2145
33195.398	43.8917
33196.898	40
33198.414	39.5778
33199.891	40.6229
33201.562	35.8852
33203.062	40
33204.539	40.6229
33206.023	40.4313
33207.406	43.3839
33208.812	42.6743
33210.289	40.6229
33211.625	44.9102
33212.93	45.977
33214.344	42.4328
33215.734	43.1344
33217.25	39.5778
33218.648	42.9185
33220.016	43.8917
33221.516	40
33222.82	45.977
33224.219	42.9185
33225.742	39.3959
33227.195	41.2939
33228.664	40.8441
33230.031	43.8917
33231.344	45.7317
33232.844	40
33234.234	43.1344
33235.672	41.7246
33237.25	38.0228
33238.594	44.6429
33240.07	40.6229
33241.523	41.2939
33242.859	44.9102
33244.359	40
33245.805	41.5225
33247.25	41.5225
33248.68	41.958
33249.969	46.5477
33251.445	40.6229
33252.859	42.4328
33254.164	45.977
33255.695	39.1901
33257.109	42.4328
33258.516	42.6743
33260.039	39.3959
33261.234	50.2092
33262.422	50.5051
33264.062	36.5631
33265.484	42.1941
33267.047	38.4123
33268.539	40.2145
33269.977	41.7246
33271.508	39.1901
33272.93	42.1941
33274.367	41.7246
33275.945	38.0228
33277.281	44.9102
33278.68	42.9185
33280.164	40.4313
33281.594	41.958
33283.156	38.4123
33284.648	40.2145
33286.109	41.0678
33287.68	38.2166
33289.188	39.7878
33290.672	40.4313
33292.164	40.2145
33293.586	42.1941
33295.141	38.5852
33296.633	40.2145
33298.062	41.958
33299.586	39.3959
33300.992	42.6743
33302.383	43.1344
33303.82	41.7246
33305.211	43.1344
33306.766	38.5852
33308.273	39.7878
33309.625	44.3787
33310.906	46.8384
33312.453	38.7847
33313.797	44.6429
33315.141	44.6429
33316.602	41.0678
33317.953	44.3787
33319.32	43.8917
33320.898	38.0228
33322.367	40.8441
33323.922	38.5852
33325.453	39.1901
33326.93	40.6229
33328.422	40.2145
33329.828	42.6743
33331.211	43.3839
33332.68	40.8441
33334.109	41.958
33335.656	38.7847
33337.18	39.3959
33338.703	39.3959
33340.352	36.4078
33341.922	38.2166
33343.492	38.2166
33345.047	38.5852
33346.625	38.0228
33348.109	40.4313
33349.312	49.8753
33351.008	35.3982
33352.523	39.5778
33354.133	37.2902
33355.758	36.9231
33357.203	41.5225
33358.797	37.6412
33360.156	44.1501
33361.609	41.2939
33363.18	38.2166
33364.609	41.958
33366.109	40
33367.578	40.8441
33368.977	42.9185
33370.562	37.831
33372.016	41.2939
33373.453	41.7246
33374.898	41.5225
33376.156	47.6948
33377.609	41.2939
33378.953	44.6429
33380.484	39.1901
33381.984	40
33383.57	37.831
33385.055	40.4313
33386.43	43.6364
33387.875	41.5225
33389.234	44.1501
33390.57	44.9102
33392.008	41.7246
33393.445	41.7246
33394.938	40.2145
33396.438	40
33397.828	43.1344
33399.352	39.3959
33400.789	41.7246
33402.188	42.9185
33403.727	38.9864
33405.109	43.3839
33406.461	44.3787
33407.945	40.4313
33409.352	42.6743
33410.766	42.4328
33412.336	38.2166
33413.758	42.1941
33415.219	41.0678
33416.672	41.2939
33418.078	42.6743
33419.617	38.9864
33420.992	43.6364
33422.383	43.1344
33423.711	45.1807
33424.914	49.8753
33426.469	38.5852
33427.953	40.4313
33429.469	39.5778
33430.828	44.1501
33432.086	47.6948
33433.648	38.4123
33435.188	38.9864
33436.359	51.1945
33437.305	63.4921
33438.258	62.9591
33439.242	60.9756
33440.312	56.0748
33441.289	61.4125
33442.227	63.9659
33443.211	60.9756
33444.18	61.9195
33445.086	66.2252
33445.742	91.4634
33446.812	56.0748
33447.727	65.6455
33448.625	66.8151
33449.531	66.2252
33450.43	66.8151
33451.336	66.2252
33452.234	66.8151
33453.102	69.2042
33453.984	67.9502
33454.898	65.6455
33455.883	60.9756
33456.82	63.9659
33457.922	54.4465
33459.266	44.6429
33460.656	43.1344
33461.984	45.1807
33463.414	41.958
33464.859	41.5225
33466.266	42.6743
33467.703	41.7246
33469.07	43.8917
33470.289	49.2207
33471.383	54.8446
33473.344	30.5966
33474.828	40.4313
33476.523	35.3982
33478.023	40
33479.422	42.9185
33480.992	38.2166
33482.359	43.8917
33483.969	37.2902
33485.5	39.1901
33486.914	42.4328
33488.359	41.5225
33489.438	55.6586
33490.414	61.4125
33492.133	34.904
33493.57	41.7246
33495.336	33.9751
33496.812	40.6229
33498.461	36.4078
33500.016	38.5852
33501.203	50.5051
33502.234	58.1959
33503.305	56.0748
33504.289	60.9756
33505.32	58.1959
33506.336	59.0551
33507.859	39.3959
33509.18	45.4545
33510.766	37.831
33512.25	40.4313
33513.938	35.545
33515.539	37.4532
33517.078	38.9864
33518.727	36.4078
33520.195	40.8441
33521.648	41.2939
33523.109	41.0678
33524.461	44.3787
33525.938	40.6229
33527.422	40.4313
33528.828	42.6743
33530.305	40.6229
33531.836	39.1901
33533.219	43.3839
33534.445	48.8998
33536.219	33.8409
33537.727	39.7878
33539.305	38.0228
33540.852	38.7847
33542.18	45.1807
33543.625	41.5225
33544.922	46.2606
33546.18	47.6948
33547.641	41.0678
33549.023	43.3839
33550.359	44.9102
33551.758	42.9185
33553.086	45.1807
33554.453	43.8917
33555.961	39.7878
33557.383	42.1941
33558.664	46.8384
33560.094	41.958
33561.398	45.977
33562.742	44.6429
33564.148	42.6743
33565.438	46.5477
33566.883	41.5225
33568.336	41.2939
33569.602	47.3934
33571.109	39.7878
33572.492	43.3839
33573.844	44.3787
33575.328	40.4313
33576.703	43.6364
33578.25	38.7847
33579.766	39.5778
33581.18	42.4328
33582.68	40
33584.078	42.9185
33585.492	42.4328
33587	39.7878
33588.406	42.6743
33589.773	43.8917
33591.266	40.2145
33592.594	45.1807
33593.938	44.6429
33595.391	41.2939
33596.555	51.5464
33597.547	60.4839
33598.641	54.8446
33599.68	57.7478
33601.344	36.0577
33602.945	37.4532
33604.383	41.7246
33605.805	42.1941
33607.203	42.9185
33608.539	44.9102
33610.102	38.4123
33611.492	43.1344
33612.969	40.6229
33614.484	39.5778
33615.891	42.6743
33617.367	40.6229
33618.883	39.5778
33620.32	41.7246
33621.867	38.7847
33623.227	44.1501
33624.656	41.958
33626.062	42.6743
33627.383	45.4545
33628.758	43.6364
33630.047	46.5477
33631.297	48
33632.75	41.2939
33634.102	44.3787
33635.57	40.8441
33637.242	35.8852
33638.719	40.6229
33640.312	37.6412
33641.875	38.4123
33643.266	43.1344
33644.836	38.2166
33646.344	39.7878
33647.75	42.6743
33649.234	40.4313
33650.602	43.8917
33652.047	41.5225
33653.609	38.4123
33655.039	41.958
33656.547	39.7878
33658.023	40.6229
33659.398	43.6364
33660.953	38.5852
33662.352	42.9185
33663.711	44.1501
33665.133	42.1941
33666.414	46.8384
33667.75	44.9102
33669.172	42.1941
33670.469	46.2606
33671.812	44.6429
33673.211	42.9185
33674.562	44.3787
33676	41.7246
33677.375	43.6364
33678.594	49.2207
33679.953	44.1501
33681.266	45.7317
33682.641	43.6364
33684.102	41.0678
33685.492	43.1344
33686.922	41.958
33688.438	39.5778
33689.844	42.6743
33691.367	39.3959
33692.914	38.7847
33694.43	39.5778
33695.953	39.3959
33697.266	45.7317
33698.539	47.1328
33700.156	37.1058
33701.602	41.5225
33703.172	38.2166
33704.812	36.5631
33706	50.5051
33707.539	38.9864
33708.961	42.1941
33710.344	43.3839
33711.945	37.4532
33713.336	43.1344
33714.734	42.9185
33716.195	41.0678
33717.602	42.6743
33719.008	42.6743
33720.484	40.6229
33721.867	43.3839
33723.062	50.2092
33724.508	41.5225
33725.844	44.9102
33727.266	42.1941
33728.664	42.9185
33729.773	54.1028
33731.297	39.3959
33732.734	41.7246
33734.125	43.1344
33735.727	37.4532
33737.219	40.2145
33738.664	41.5225
33740.133	40.8441
33741.438	45.977
33742.953	39.5778
33744.453	40
33745.773	45.4545
33747.125	44.3787
33748.492	43.8917
33749.797	45.977
33751.367	38.2166
33752.844	40.6229
33754.203	44.1501
33755.664	41.0678
33757.148	40.4313
33758.508	44.1501
33760.039	39.1901
33761.445	42.6743
33762.781	44.9102
33764.102	45.4545
33765.383	46.8384
33766.719	44.9102
33768.273	38.5852
33769.703	41.958
33771.094	43.1344
33772.57	40.6229
33773.867	46.2606
33775.211	44.6429
33776.617	42.6743
33777.953	44.9102
33779.32	43.8917
33780.82	40
33782.195	43.6364
33783.586	43.1344
33785.094	39.7878
33786.492	42.9185
33788.047	38.5852
33789.531	40.4313
33790.945	42.4328
33792.43	40.4313
33793.781	44.3787
33795.234	41.2939
33796.727	40.2145
33797.984	47.6948
33799.125	52.5854
33800.641	39.5778
33802.008	43.8917
33803.492	40.4313
33804.875	43.3839
33806.211	44.9102
33807.656	41.5225
33808.93	47.1328
33810.297	43.8917
33811.711	42.4328
33812.922	49.5458
33814.148	48.8998
33815.492	44.6429
33816.758	47.3934
33817.844	55.2486
33819.336	40.2145
33820.688	44.3787
33822.031	44.6429
33823.531	40
33824.93	42.9185
33826.281	44.3787
33827.773	40.2145
33829.188	42.4328
33830.508	45.4545
33831.977	40.8441
33833.195	49.2207
33834.383	50.5051
33835.727	44.6429
33836.797	56.0748
33838.422	36.9231
33839.922	40
33841.422	40
33842.883	41.0678
33844.242	44.1501
33845.344	54.4465
33846.883	38.9864
33848.383	40
33849.891	39.7878
33851.398	39.7878
33852.828	41.958
33854.352	39.3959
33855.727	43.6364
33857.141	42.4328
33858.672	39.1901
33860.125	41.2939
33861.562	41.7246
33862.234	89.2857
33863.898	36.0577
33865.453	38.5852
33866.984	39.1901
33868.375	43.1344
33869.727	44.3787
33871.32	37.6412
33872.789	40.8441
33874.195	42.6743
33875.75	38.5852
33877.156	42.6743
33878.523	43.8917
33879.914	43.1344
33881.336	42.1941
33882.781	41.5225
33884.172	43.1344
33885.445	47.1328
33886.75	45.977
33888.047	46.2606
33889.156	54.1028
33890.359	49.8753
33891.898	38.9864
33893.148	48
33894.258	54.1028
33895.562	45.977
33896.633	56.0748
33897.875	48.3092
33899.172	46.2606
33900.227	56.872
33901.281	56.872
33902.516	48.6224
33903.617	54.4465
33904.656	57.7478
33905.789	52.9568
33907.078	46.5477
33908.117	57.7478
33909.133	59.0551
33910.227	54.8446
33911.281	56.872
33912.312	58.1959
33913.359	57.3066
33914.344	60.9756
33915.359	59.0551
33917.055	35.3982
33918.383	45.1807
33919.797	42.4328
33921.258	41.0678
33922.469	49.5458
33923.875	42.6743
33925.32	41.5225
33926.539	49.2207
33928.008	40.8441
33929.422	42.4328
33930.648	48.8998
33932.062	42.4328
33933.508	41.5225
33934.914	42.6743
33936.453	38.9864
33937.922	40.8441
33939.336	42.4328
33940.883	38.7847
33942.297	42.4328
33943.773	40.6229
33945.227	41.2939
33946.602	43.6364
33948.016	42.4328
33949.367	44.3787
33950.5	52.9568
33951.695	50.2092
33953.148	41.2939
33954.5	44.3787
33956.031	39.1901
33957.609	38.0228
33959.031	42.1941
33960.406	43.6364
33961.594	50.5051
33962.953	44.1501
33964.195	48.3092
33965.305	54.1028
33966.594	46.5477
33967.891	46.2606
33969.008	53.7153
33970.445	41.7246
33971.867	42.1941
33973.094	48.8998
33974.43	44.9102
33975.773	44.6429
33976.898	53.3333
33977.898	60
33978.922	58.651
33980.227	45.977
33981.297	56.0748
33982.328	58.1959
33983.422	54.8446
33984.453	58.1959
33985.594	52.5854
33987.203	37.2902
33988.453	48
33989.898	41.5225
33991.305	42.6743
33992.5	50.2092
33993.609	54.1028
33995.031	42.1941
33996.359	45.1807
33997.547	50.5051
33999.031	40.4313
34000.281	48
34001.398	53.7153
34002.898	40
34004.336	41.7246
34005.477	52.5854
34006.695	49.2207
34008.195	40
34009.617	42.1941
34011.141	39.3959
34012.68	38.9864
34014.211	39.1901
34015.766	38.5852
34017.211	41.5225
34018.711	40
34020.156	41.5225
34021.617	41.0678
34023.047	41.958
34024.344	46.2606
34025.672	45.1807
34027.102	41.958
34028.305	49.8753
34029.789	40.4313
34031.25	41.0678
34032.523	47.1328
34033.789	47.3934
34035.086	46.2606
34036.211	53.3333
34037.352	52.5854
34038.359	59.5238
34039.297	63.9659
34040.281	60.9756
34041.914	36.7422
34043.141	48.8998
34044.719	38.0228
34046.062	44.6429
34047.266	49.8753
34048.75	40.4313
34050.07	45.4545
34051.312	48.3092
34052.75	41.7246
34054.125	43.6364
34055.312	50.5051
34056.719	42.6743
34058.062	44.6429
34059.211	52.2648
34060.242	58.1959
34061.82	38.0228
34063.266	41.5225
34064.836	38.2166
34066.188	44.3787
34067.539	44.3787
34069.062	39.3959
34070.438	43.6364
34071.711	47.1328
34073.164	41.2939
34074.516	44.3787
34075.727	49.5458
34077.18	41.2939
34078.609	41.958
34079.812	49.8753
34081.242	41.958
34082.617	43.6364
34083.805	50.5051
34085.297	40.2145
34086.758	41.0678
34088.203	41.5225
34089.695	40.2145
34091.086	43.1344
34092.469	43.3839
34094	39.1901
34095.328	45.1807
34096.703	43.6364
34098.164	41.0678
34099.461	46.2606
34100.93	40.8441
34102.336	42.6743
34103.711	43.6364
34105.344	36.7422
34106.836	40.2145
34108.258	42.1941
34109.797	38.9864
34111.352	38.5852
34112.875	39.3959
34114.266	43.1344
34115.562	46.2606
34116.938	43.6364
34118.164	48.8998
34119.57	42.6743
34120.977	42.6743
34122.211	48.6224
34123.609	42.9185
34124.898	46.5477
34126.031	52.9568
34127.18	52.2648
34128.227	57.3066
34129.18	62.9591
34130.133	62.9591
34131.148	59.0551
34132.547	42.9185
34133.977	41.958
34135.305	45.1807
34136.406	54.4465
34137.531	53.3333
34138.805	47.1328
34139.914	54.1028
34141.422	39.7878
34142.656	48.6224
34143.688	58.1959
34144.656	61.9195
34146.414	34.1297
34147.781	43.8917
34149.258	40.6229
34150.836	38.0228
34152.195	44.1501
34153.656	41.0678
34155.078	42.1941
34156.156	55.6586
34157.156	60
34158.805	36.4078
34160.148	44.6429
34161.82	35.8852
34163.312	40.2145
34164.492	50.8475
34165.961	40.8441
34167.078	53.7153
34168.078	60
34169.109	58.1959
34170.211	54.4465
34171.242	58.1959
34172.266	58.651
34173.438	51.1945
34174.445	59.5238
34175.422	61.4125
34176.398	61.4125
34177.375	61.4125
34178.305	64.5161
34179.227	65.0759
34180.141	65.6455
34181.047	66.2252
34181.938	67.3401
34182.828	67.3401
34183.711	67.9502
34184.609	66.8151
34185.484	68.5714
34186.359	68.5714
34187.234	68.5714
34188.102	69.2042
34188.969	69.2042
34189.875	66.2252
34191.219	44.6429
34192.414	50.2092
34193.531	53.7153
34194.844	45.7317
34196.281	41.7246
34197.477	50.2092
34198.969	40.2145
34200.336	43.8917
34201.734	42.9185
34203.375	36.5631
34204.758	43.3839
34206	48.3092
34207.727	34.7423
34209.094	43.8917
34210.555	41.0678
34212.125	38.2166
34213.469	44.6429
34214.906	41.7246
34216.078	51.1945
34217.188	54.1028
34218.945	34.1297
34220.328	43.3839
34221.734	42.6743
34223.156	42.1941
34224.281	53.3333
34225.336	56.872
34226.461	53.3333
34227.445	60.9756
34228.516	56.0748
34230.023	39.7878
34230.711	87.2093
34231.383	89.2857
34232.078	86.3309
34232.781	85.3485
34233.438	91.4634
34234.594	51.9031
34235.25	91.4634
34236.453	49.8753
34237.438	60.9756
34238.422	60.9756
34239.398	61.4125
34240.094	86.3309
34241.211	53.7153
34241.867	91.4634
34243.039	51.1945
34243.992	62.9591
34244.656	90.3615
34246.055	42.9185
34246.766	84.3882
34248.18	42.4328
34249.711	39.1901
34251.055	44.6429
34252.367	45.7317
34253.945	38.0228
34255.281	44.9102
34256.516	48.6224
34258	40.4313
34259.617	37.1058
34261.258	36.5631
34262.859	37.4532
34264.195	44.9102
34265.727	39.1901
34267.156	41.958
34268.633	40.6229
34270.227	37.6412
34271.492	47.3934
34273.047	38.5852
34274.414	43.8917
34275.711	46.2606
34277.312	37.4532
34278.719	42.6743
34280.102	43.3839
34281.75	36.4078
34283.094	44.6429
34284.375	46.8384
34285.844	40.8441
34287.297	41.2939
34288.609	45.7317
34290.086	40.6229
34291.539	41.2939
34292.891	44.3787
34294.305	42.4328
34295.711	42.6743
34296.961	48
34298.445	40.4313
34299.859	42.4328
34301.141	46.8384
34302.578	41.7246
34303.961	43.3839
34305.227	47.3934
34306.492	47.3934
34307.844	44.3787
34309.086	48.3092
34310.125	57.7478
34311.125	60
34312.297	51.1945
34313.445	52.2648
34315.07	36.9231
34316.578	39.7878
34317.969	43.1344
34319.484	39.5778
34320.805	45.4545
34322.141	44.9102
34323.602	41.0678
34324.938	44.9102
34326.469	39.1901
34328.039	38.2166
34329.375	44.9102
34330.82	41.5225
34332.234	42.4328
34333.555	45.4545
34335.086	39.1901
34336.523	41.7246
34337.922	42.9185
34339.422	40
34340.844	42.1941
34342.211	43.8917
34343.664	41.2939
34344.992	45.1807
34346.086	54.8446
34347.547	41.0678
34348.922	43.6364
34350.195	47.1328
34351.727	39.1901
34353.172	41.5225
34354.641	40.8441
34356.078	41.7246
34357.461	43.3839
34358.891	41.958
34360.289	42.9185
34361.633	44.6429
34362.953	45.4545
34364.375	42.1941
34365.617	48.3092
34366.891	47.1328
34368.422	39.1901
34369.844	42.1941
34371.289	41.5225
